pipeline,llm,metric,score
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,3
Network-based,Gemma 3 (ft),NDC,2
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,4
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,3
Network-based,Gemma 3 (ft),NDC,2
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,4
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,4
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,3
Network-based,Gemma 3 (ft),NDC,2
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,3
Network-based,Gemma 3 (ft),NDC,2
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,4
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,3
Network-based,Gemma 3 (ft),NDC,2
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,4
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,4
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,3
Network-based,Gemma 3 (ft),NDC,2
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,3
Network-based,Gemma 3 (ft),NDC,2
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,4
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,5
Network-based,Gemma 3 (ft),NDC,4
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,4
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,5
Network-based,Gemma 3 (ft),NDC,4
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,5
Network-based,Gemma 3 (ft),NDC,3
Network-based,Gemma 3 (ft),TFC,1
Network-based,Gemma 3 (ft),TDC,1
Network-based,Gemma 3 (ft),NFC,3
Network-based,Gemma 3 (ft),NDC,2
Tabular-based,Gemma 3 (ft),TFC,3
Tabular-based,Gemma 3 (ft),TDC,4
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,5
Tabular-based,Gemma 3 (ft),TDC,5
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,3
Tabular-based,Gemma 3 (ft),NFC,2
Tabular-based,Gemma 3 (ft),NDC,2
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,4
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,5
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,5
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,3
Tabular-based,Gemma 3 (ft),TDC,3
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,3
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,3
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,5
Tabular-based,Gemma 3 (ft),TDC,4
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,5
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,4
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,5
Tabular-based,Gemma 3 (ft),TDC,3
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,4
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,4
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,3
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,3
Tabular-based,Gemma 3 (ft),TDC,4
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,5
Tabular-based,Gemma 3 (ft),TDC,3
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,3
Tabular-based,Gemma 3 (ft),NFC,2
Tabular-based,Gemma 3 (ft),NDC,2
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,4
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,5
Tabular-based,Gemma 3 (ft),TDC,5
Tabular-based,Gemma 3 (ft),NFC,2
Tabular-based,Gemma 3 (ft),NDC,3
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,3
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,5
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,4
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,3
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,4
Tabular-based,Gemma 3 (ft),NFC,2
Tabular-based,Gemma 3 (ft),NDC,2
Tabular-based,Gemma 3 (ft),TFC,5
Tabular-based,Gemma 3 (ft),TDC,4
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,3
Tabular-based,Gemma 3 (ft),TDC,2
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,3
Tabular-based,Gemma 3 (ft),TDC,4
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,5
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,3
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,4
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,4
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,5
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,3
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,5
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,3
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,5
Tabular-based,Gemma 3 (ft),TDC,3
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,4
Tabular-based,Gemma 3 (ft),NFC,2
Tabular-based,Gemma 3 (ft),NDC,3
Tabular-based,Gemma 3 (ft),TFC,3
Tabular-based,Gemma 3 (ft),TDC,2
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,3
Tabular-based,Gemma 3 (ft),TDC,5
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,3
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,2
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,3
Tabular-based,Gemma 3 (ft),TDC,3
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,3
Tabular-based,Gemma 3 (ft),TDC,4
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,3
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,3
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,3
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,5
Tabular-based,Gemma 3 (ft),TDC,4
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,3
Tabular-based,Gemma 3 (ft),TDC,2
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,3
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,3
Tabular-based,Gemma 3 (ft),TDC,3
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,5
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,3
Tabular-based,Gemma 3 (ft),TDC,2
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,5
Tabular-based,Gemma 3 (ft),TDC,5
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,4
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,3
Tabular-based,Gemma 3 (ft),TDC,2
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,3
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,5
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,5
Tabular-based,Gemma 3 (ft),TDC,4
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,3
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,3
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,3
Tabular-based,Gemma 3 (ft),TDC,2
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,5
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,5
Tabular-based,Gemma 3 (ft),TDC,5
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,3
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,3
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,5
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,4
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,3
Tabular-based,Gemma 3 (ft),TDC,2
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,3
Tabular-based,Gemma 3 (ft),TDC,3
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,3
Tabular-based,Gemma 3 (ft),NFC,2
Tabular-based,Gemma 3 (ft),NDC,2
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,5
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,3
Tabular-based,Gemma 3 (ft),TDC,3
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,4
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,3
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,3
Tabular-based,Gemma 3 (ft),TDC,4
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,3
Tabular-based,Gemma 3 (ft),TDC,3
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,3
Tabular-based,Gemma 3 (ft),TDC,5
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,3
Tabular-based,Gemma 3 (ft),TDC,3
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,5
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,3
Tabular-based,Gemma 3 (ft),TDC,3
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,4
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,3
Tabular-based,Gemma 3 (ft),TDC,4
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,5
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,5
Tabular-based,Gemma 3 (ft),TDC,4
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,3
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,3
Tabular-based,Gemma 3 (ft),TDC,3
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,3
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,4
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,3
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,4
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,3
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,5
Tabular-based,Gemma 3 (ft),TDC,3
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,5
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,4
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,3
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,5
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,2
Tabular-based,Gemma 3 (ft),TDC,2
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
Tabular-based,Gemma 3 (ft),TFC,4
Tabular-based,Gemma 3 (ft),TDC,5
Tabular-based,Gemma 3 (ft),NFC,1
Tabular-based,Gemma 3 (ft),NDC,1
